cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gni_per_cap,under_5_mort_rate,pop_growth_perc,classify
2644.1,0.584076926568133,128.421771913153,2326.41200242473,34315.786,382.761744298809,54.9453020812285,17.2025729267,11490.0,10.9,6.01700840350778,green
4366.2,0.200849735386057,109.675342594011,2645.66722429092,433974.782,316.96128507744,18.4563251592489,6.74272616027,19510.0,9.2,0.069881605080073,green
985.4,-0.283483070844501,316.935488237542,950.193229901269,9798.224,921.913264557816,24.7319322990127,8.35106263109,1120.0,37.2,11.1806565039193,green
5415.6,0.0368954134176765,133.147409196308,3583.48175853972,1100598.712,329.99823197963,46.4162861823258,13.2928076004,27870.0,6.2,0.310355945838531,green
1712.5,0.230995266994132,329.581782125602,459.553563045181,4840.44,143.211321012879,5.97376463834237,11.5246441545,350.0,102.7,3.32585127864644,green
5735.4,0.382821955023616,187.227930139122,2309.83271701951,268431.734,502.87163949285,51.0745285199223,2.1792551792,6980.0,7.0,0.926437776565327,red
2175.36102481972,1.07923828106757,143.84470174722,1054.586253872,1001061.664,315.895410286961,31.9263754627413,11.1831768765301,2481.67223595346,52.3704872311,1.81302823768905,red
1630.64753335725,0.254793702309208,362.779713741619,375.302024778283,335600.293117305,839.6686917568729,8.50649578236904,9.52599591045348,281.664568933957,162.2983796404,2.6108756933541,green
1934.43435979833,0.800132498687516,341.707329361565,615.667428067918,2133997.3540996,660.652840531493,11.9891438157223,7.28862306462595,496.256278980763,110.7671906161,2.07589150715368,green
2447.16507276467,1.03687190438809,330.081737947774,955.873507129594,9929307.62144372,812.719410626241,13.5073941473288,9.05258350384298,846.428628551075,96.7623028308,1.8154576107362,red
1575.8,1.14045033759641,101.850816320195,289.795237339196,24975.937,347.809121806057,18.4738887875644,1.25020436464,1060.0,82.1,1.82673860920531,green
2426.9,1.50801121123804,145.869601433187,1490.22393667673,336586.596,383.439286437533,33.41171285967,2.43436727137,3250.0,46.6,1.90006678513773,red
2565.66464891721,1.06532468827119,329.388909458389,1012.98516325648,9591788.54175639,811.27700231422,14.0926807525862,8.96436412091161,923.863200899383,83.3258890631,1.70939908807651,red
1636.09130840151,0.631684143967312,175.66279920707,840.202126072279,597625.188919937,574.448093595347,20.3808222090651,3.15414291865455,1233.49166997493,71.3630693128,2.52102345551131,green
341.6,0.834732027280836,1037.08387604219,425.053986241999,1026.76,180.652093276466,5.78966299576086,14.8219405565,180.0,213.5,2.33716175884153,green
2787.4,8.13786902447564,195.396126959973,1376.55094614677,68591.235,520.439402483817,8.0631452999165,16.9737657278,2530.0,17.1,2.70472363760648,red
1094.0,2.60815061149729,509.914462725382,738.498905488257,45247.113,312.46297470727,12.4446203221615,12.7830125835,270.0,213.0,2.46453829076327,green
7008.4,1.85381192510666,172.348978632186,4602.58195089582,172704.699,429.139099784433,12.6370072992701,11.1139256836,19700.0,8.0,0.786094198906665,red
5304.7,3.08414933960558,205.570823457462,3783.8253554977,24458.89,380.195988502514,25.3259706446167,25.0976366273,11910.0,10.5,1.35676347782932,red
1805.4,0.568544194836849,231.918102348852,384.025361654459,68242.87,358.465289049821,15.4969628538731,10.2782291029,410.0,122.0,2.75609977906238,green
1882.9,1.8571453023638,97.8845584126256,637.167929870973,3391.975,211.302789598778,35.1735931029085,17.20114935,2290.0,32.4,2.05484114566659,green
2293.8,-0.020263728071128,96.2711920321081,431.642073197055,20417.856,205.852929574283,27.0877289258485,4.70996544368,1140.0,74.6,1.99299860850277,green
2042.6,1.19777604773152,184.716072351448,457.326930947463,45830.166,293.141610191837,14.4456821585283,8.85024300945,730.0,56.8,2.43362261661138,green
2160.5,2.7840082299205,100.663621686559,1705.67871162557,48239.385,286.55580665693395,37.3722496225466,5.91828375134,8040.0,13.5,0.393324066538084,red
1768.4,1.3778661739666,182.171124490593,728.514437694333,2233.203,128.24727301452498,25.9521382274338,3.10326621822,1260.0,49.3,2.56977495112964,green
3191.6,0.138663278135459,323.18092264719,2214.16734957947,137530.835,865.8212761612671,8.87606210912228,2.847881644,1430.0,36.3,-0.0948439397344897,green
1961.48505751236,0.109328647063654,286.188783257115,353.145833508362,829911.773,592.476911545147,10.6082165036674,5.54095952283736,349.317543925216,117.1907170585,2.13572557589954,green
4200.6,0.121825015970557,204.743548888436,4175.00163769565,268475.738,789.821897243634,35.123328680598,7.60746946695,8120.0,42.3,3.23545524751232,red
681.1,-0.0054485270419242,361.778478086049,390.570610863599,5386.823,183.716353866316,9.3784500550131,4.74784129676,430.0,123.6,2.48166920211779,green
825.6,-0.134415068591442,152.491628469883,224.297925623398,3424.978,312.067461609143,19.530776846204,24.0738341152,740.0,136.9,2.99269977844687,green
1633.5,0.474120032426021,133.449475173528,501.61870766075,3230.627,158.770698218871,18.5024427938091,0.644112726617,940.0,59.4,1.4968857430448,green
1043.1904034784,0.732013572766461,375.299204192055,690.425638984017,472215.621479124,564.865166921188,11.4235239672913,11.099150772126,573.5826740355581,173.7965869451,2.74680292631091,green
4492.6,2.46251183563951,234.189921451335,5650.75753707615,55401.036,266.44229249027603,12.1986794160652,7.11711930088,27630.0,6.4,0.680005371936498,red
922.3,0.415965901066875,284.50776817061,898.502251701177,43193.593,1077.77078196072,30.8912724111228,0.253370240298,1000.0,35.8,2.97033069146704,green
762.7,0.404408588083351,387.724775028201,345.229004069108,843.41,252.746069432921,17.3586818757921,11.2565362858,410.0,144.3,2.21884529051022,green
2295.3,2.05017747927966,186.876692153172,789.121942882841,116148.558,476.60910568327097,10.2774283241444,15.2067035167,1650.0,28.9,1.11421447617746,red
2239.4,0.536277347901635,118.122456351564,945.887386850795,151799.132,344.23583592590603,24.66732572008,1.74193468051,2580.0,76.8,1.71912534752096,green
1233.8,0.0002017513071582,457.485612073551,377.208053119322,2434.888,112.150106953439,5.23933092939482,26.5127625021,180.0,154.6,3.29125996151896,green
3189.02661182311,1.15689799860054,324.830886904912,1353.44486399974,7456999.42934626,868.080758333021,15.8895020085645,9.62379020504302,1295.35968413324,47.6349503893,1.3940135976225,red
2421.3,0.288590416893407,103.859535205388,779.642558301449,4554.414,193.767464442424,49.6200106031669,0.250873335037,3180.0,22.4,0.705678427326593,green
4510.2,0.390847623383412,242.889301978158,7631.52136326443,4870238.042,612.716458401764,41.651899154482,14.7821905837,23460.0,10.9,1.33626065641121,red
2621.0,3.70353453297405,218.924026971221,2249.00321829975,115440.827,556.3856431812541,33.4109669752934,50.4928868187,2590.0,32.3,2.23805871791205,red
3006.3,3.90279678627062,390.49513515532,367.582224905714,21451.95,338.91024378193504,9.15595665829893,4.49020671717,110.0,49.7,1.83962606206029,green
2873.12599483206,0.753775421955137,236.587814754452,1659.26164577201,22867024.0,628.940372737446,16.935381024377,9.33847175857806,4204.2439627306,88.692497258,1.6263787680428,red
1988.7,0.21138110136614,352.195729574732,2723.33839429766,346337.149,1246.48419049109,28.0912273614334,6.63274967624,3320.0,58.3,2.06130097419322,red
802.3,0.13633414759169,572.42058149151,318.105334997596,3755.008,178.491689050909,13.318921079584,9.96328429315,210.0,181.4,3.90552839769677,green
1639.4,1.01575708603766,567.247765002699,689.750162742261,2416.553,246.32751409248695,9.72117900260437,35.9804241295,400.0,184.1,2.61088001642736,green
397.0,4.98245984723078,193.632182661972,550.548264050147,4418.735,141.24482329234002,15.6606297788494,12.399822686,470.0,235.3,3.22698986166594,green
3057.3,1.93679057503646,162.694128374235,1489.45070789009,121447.373,395.5218800236,39.0421348250119,5.06085528202,6300.0,24.9,1.34001664936678,red
1842.8,0.188593618773424,769.744983856458,1193.32886948759,3681.668,688.366617226266,33.6698899111289,6.93071782749,310.0,50.5,-1.78433577198332,green
1896.5,1.73230281278378,211.314309371615,4957.33861103172,294456.433,717.4430326229871,60.3051271791941,7.9397736986,18890.0,8.2,1.21862740855203,red
5160.0,0.747003481745445,121.614503026959,3256.04537553972,60531.169,290.505121028905,19.8008639619126,21.0148730959,24140.0,8.4,-0.21025050480435,green
2625.6,0.011737580425406,155.245749548746,120.235439050409,17748.28,207.903213577542,9.63012433913351,1.53794804362,320.0,132.1,2.25410478995121,green
2953.7,0.400119534526687,369.597465937487,2413.88442622951,53600.539,961.000908788333,13.9324941451991,3.10501814813,1430.0,22.5,-1.07152194791562,red
2741.4,0.0411228167488486,622.35902402126,3620.72768206735,87487.286,1472.0046727290498,15.894919733751,6.70758664582,1670.0,17.0,0.215580667634297,red
1399.7,1.64957893261504,130.147648109716,408.716710007559,6648.271,303.550001822876,26.13516049513,8.95352214692,790.0,112.9,2.32580801049334,green
2142.4,0.527694958047551,133.089201741026,934.013848938257,220705.729,203.443537940328,35.3475091485849,11.3492896411,2780.0,54.7,1.58789501308395,green
2460.6,0.824250763302976,288.485717551214,7480.0253427777,467648.843,632.408534108649,40.0687318854813,6.18818524996,20790.0,7.7,1.22741898187185,red
6028.1,0.449628576586018,111.486772483541,3606.43127272727,43325.605,194.812857247014,14.9949818181818,17.8427060498,37960.0,7.4,1.0969030678358,green
4177.4,2.10511183024102,142.855232285172,1099.41277372682,34117.768,324.101874089509,34.9963332627353,15.9705981064,3020.0,16.4,1.83759683506814,red
4366.6,2.63946807522414,568.488545825916,760.353575628557,2695982.067,1730.24811006405,9.63057812647536,13.6644058703,390.0,46.5,1.2255362283362,green
858.5,-2.0697067871129,201.270681804663,358.970942546664,4624.087,193.745987337217,16.93044410546,22.5924528745,750.0,154.2,3.31179092634687,green
1072.3,0.256256384669954,215.049135273331,394.549554255981,3795.345,160.578371730698,14.2914507472382,7.14352349274,870.0,139.3,2.77521597017459,green
653.0,0.0933793483977211,92.2114065706388,326.524206847404,1573.143,176.280042977931,29.8295846830961,5.43991074785,1050.0,113.8,2.66425951806933,green
2549.9,1.47870562373687,117.787377697253,742.490017847474,62049.307,285.33807344413395,31.4660104456233,20.3505817495,1320.0,34.3,1.89434682357071,red
3169.0,2.63599556554159,122.343152082733,813.603675706987,3791.678,176.802673656189,24.4027239725023,19.8421793402,2610.0,16.2,2.42932085419957,green
5335.6,-0.102668569334639,154.362359689248,4194.98638122643,928326.719,423.689169998818,7.91003423298273,32.5029198576,25050.0,7.6,0.759475209579703,red
4314.2,0.677374098318879,136.33484299152,3563.02998065764,54528.29,403.569857102045,20.0388394584139,4.84301875013,28450.0,7.8,0.309957609456147,red
4108.3,1.59341077567986,158.557679117187,651.704688683728,11206.352,364.227703659007,21.0542775420443,22.1327798134413,1320.0,56.9,1.96685765596668,red
943.2,0.0624957070020992,152.652300393203,908.458286098609,82261.811,520.477271760863,7.13664889058346,6.30637542074,1930.0,62.9,2.39076573872667,green
1904.25101534183,0.31678306939648,474.114826863821,3560.09561438991,3885852.60760128,1316.92570344222,16.2766334834978,6.83813742601415,2151.54060230499,49.9733105946,0.342137703217944,red
1775.7,1.48373507606046,103.490068965989,582.247122476325,22302.694,369.606816236346,26.1346625790038,22.0608431458,1040.0,47.4,2.18478376759118,red
5898.7,1.09663050471237,170.877857590397,562.549195507072,81264.387,418.351522353116,21.1196248305126,2.0175877187,740.0,83.0,1.79898004917145,green
4541.24293972415,1.10023032482677,146.102368064642,3488.56741313502,2655681.737,361.663597183774,17.6027422089119,12.2475596241461,20847.2253443294,8.7780972365,0.448104399645615,red
1956.1,2.16716809905343,119.709999800738,2434.89456137095,245098.613,308.441441485235,22.2207728881238,7.94651768075,15220.0,9.9,0.330516538025445,red
2845.8,0.359914840501183,259.24162444597,5380.98452994843,49126.799,469.416787153679,17.9796905989687,8.69868638696,23450.0,6.0,0.556882867819786,red
6488.2,1.59067806241732,160.342037264573,3959.99019128894,397037.091,273.819461973106,22.0927726791186,10.4120461206,23390.0,8.0,0.437301724866665,red
6324.5,1.51673048693221,158.408428672463,3685.48601509441,587453.4,438.512764924847,25.9465342748643,22.4938843405,18980.0,8.3,0.270432918783876,red
1042.1,0.350870347658974,386.3910540934,362.207487081344,4096.039,279.098276272302,13.1214235805958,13.9953273977,430.0,116.0,2.84882108708905,green
3606.7,1.02285984937066,120.137562063256,2135.90472516876,75503.53,409.529733057861,29.7735101253616,6.24425088204,10790.0,11.5,1.06641818258346,red
1839.5,0.90126828249559,149.850111732501,518.034741089744,6017.547,186.265459869586,8.70468361595826,25.9636031051,1050.0,70.0,2.31704969068233,green
1328.5,1.39202656238637,176.628328596285,484.662115855949,3076.613,217.06603806869305,11.916257855182,14.9971783695,610.0,52.9,2.71865191133218,green
3646.0,3.970438023952,230.568617061868,2419.67498223851,58716.004,539.57087000202,18.897642579215,4.65604144361,3170.0,16.8,-0.0391365807986452,red
3817.0,1.27734879560104,255.502023773669,579.914111750844,202576.081,468.4847849938181,9.74759595883819,10.7828407801,660.0,77.1,1.61957538244552,green
2024.8,0.112607969529573,304.218617537852,388.103150015688,783634.233,695.79189460707,10.2987414209676,5.18445342107,330.0,108.7,1.86257314480604,green
6831.8,2.65652944524494,151.88589686572,2785.1258065425,31253.841,480.239407688418,26.0440111577583,0.902147423983,13860.0,8.2,0.661505169139082,red
3269.2,0.894768310232189,139.725006672841,2582.81573296896,41499.439,438.226449093841,55.3548701932461,18.7425987563,12590.0,10.4,3.45546668066961,red
4707.4,0.245261543438166,108.153307551049,2627.31206308712,432959.023,313.793955360251,18.4083725294973,6.76258143161,21960.0,8.8,0.0686883977963109,green
1294.5,0.766783022958333,300.037590286347,1013.67104205733,12266.115,972.585232261446,24.1840075006697,8.35127006052,1330.0,36.3,5.16740366873941,green
5876.7,0.0727053399708768,135.167357939088,3658.54782699692,1123660.475,334.175959367108,46.5500044273076,13.3986001395,29740.0,6.1,0.248237080928634,green
1661.1,0.0774036170648793,340.458456101204,455.838254667198,5540.837,165.254767089542,6.06787387595324,11.5246604471,330.0,105.4,3.25589763843892,green
6066.9,0.22077332760186,196.246038169709,2540.15550924123,286568.716,507.05585125904696,51.0692531433937,2.17924395681,7700.0,6.6,0.908772977371698,red
2437.09369740995,1.13489035145725,143.679328844921,1065.06944971387,1022689.63,312.06177968460105,32.0466194422402,11.5829400495307,2783.67343312061,50.2488107293,1.76966489776733,red
1562.32879451719,0.178943542301384,369.798872035267,353.99777435808,343641.368282571,876.163059689919,8.62437290538957,9.62407052447671,275.519171353314,159.8344870752,2.55993632286572,green
2038.55561225712,0.863491809022937,328.112992309809,594.604938205504,2330010.52094174,705.356287434345,12.0761755761915,7.52536799467806,493.63670506478,108.5059698875,1.99641108821531,green
2349.04056525235,1.15553536690495,321.659493397228,922.288980238157,10325599.9697127,838.2193216396549,13.6637785134804,9.22881975007571,881.337726344429,95.4473939273,1.70621678283047,red
587.5,1.48492467783856,112.891215547512,302.956697251793,26039.367,377.849057685526,18.6389715933168,1.25019017074,1060.0,78.6,1.73559147995884,green
2708.2,1.20816502137744,142.210090242389,1478.04165993322,342629.812,376.656148993408,33.5442294881657,2.6367804942,3760.0,44.5,1.8444518212442,red
2441.97001486017,1.18509979609258,320.667180237296,979.265420254267,9982401.62726093,836.772510756365,14.2605899698926,9.15516561906033,964.768021965732,81.9155744905,1.59137560428344,red
1527.88859906096,1.22308739131344,173.254488149128,850.535925446691,637511.141062251,589.063374694497,20.3522251315211,3.16269177675258,1252.62754080995,68.4434760995,2.30531239124367,green
175.7,1.28498051551848,1106.8029782616,416.920685448074,1001.091,185.610700374046,5.80350822839264,14.8219154895,150.0,208.6,3.1986802276692,green
2953.1,8.76288274107832,202.305370325174,1511.75257641772,75298.178,524.707771935714,8.06550709752565,17.4484615594,2850.0,16.1,2.61839615673617,red
1163.9,2.74115306133444,518.693117036853,754.580021374053,64883.898,435.363795900808,12.6161087789223,12.7830125835,280.0,213.0,2.42923169969048,green
7459.2,1.84005194778203,166.998078641347,4503.48965608117,168113.615,410.724532040336,12.662933192779,11.164011084,21790.0,7.7,0.714099789267444,red
5440.3,4.74698596067472,207.801000272639,3827.67194269049,26171.379,402.305274376201,25.6813149474757,25.0977062133,11830.0,10.0,1.04173538422176,red
1881.5,0.691843694812664,228.682852813803,397.340959288953,72789.95,354.994611621584,15.6004988818646,10.2782358338,430.0,120.3,2.60998222601624,green
1835.8,2.17574607763423,103.916838400682,717.005858527757,4015.365,231.176462082936,35.2799127338366,17.2631162053,2520.0,31.6,2.05780824507602,green
2498.6,-0.218933549998608,94.0303877936062,411.761351732731,20388.52,206.442320626955,27.2801887974141,4.70995910885,1440.0,71.0,1.93047614921274,green
2103.2,0.430380619682364,192.616274575761,467.304719473517,50322.241,320.791084756745,14.579506636524,8.92802058655,780.0,54.3,2.36674083979079,red
2398.9,0.804027905044681,331.616611553373,2569.0436781729,357283.144,1202.11359914156,4.27805248053549,17.461472849,1910.0,16.3,0.314062144810232,red
1778.9,1.76670367030372,105.91342680897,1809.08672086721,52372.094,307.752395673369,37.4995182174044,5.91826332698,9660.0,12.4,0.281435488133517,red
1966.8,1.8229741887448,175.322748724145,707.188036140638,2621.905,145.586214490155,26.2241588611309,3.67229106012,1440.0,48.1,2.50489590265733,green
2128.2,0.306891461188386,322.960983219204,2052.10215454825,125063.035,863.683807902108,9.04232305059459,4.25584668006,1240.0,35.1,-1.72275533556213,green
1743.2,0.252278648370928,523.653136654504,5351.21632400514,2220720.532,1461.5250681111002,16.7350523576055,8.37796300874,3070.0,26.2,0.0437249639508604,red
2045.02536839852,0.222081867080745,282.190393968311,360.917828809323,882456.216,595.934204496403,10.7343281713416,5.80050326621026,336.908431646494,113.8084652841,2.01761886516915,green
4191.6,-0.0579097110875227,222.776269560393,4609.37996954461,286807.071,806.424595199656,36.5795657997885,7.60745045331,8620.0,39.7,3.06774680981488,red
651.5,0.0012798759989688,339.254954591333,380.455429181225,4756.099,152.194512391655,9.86668008326569,4.74783823081,330.0,122.8,2.56651910189192,green
787.7,0.356096967639797,160.105709603161,231.435672223244,3479.983,313.187436655641,19.6688611457517,24.073841123,780.0,135.4,2.97477124101561,green
2039.3,0.257100309563426,129.476140773108,515.290837173631,3428.645,156.681054734361,18.8168422270191,0.64417259983,1070.0,56.6,1.56201654628967,green
885.580302890453,0.523794556008922,379.307306729937,668.671521796677,475675.861990374,572.959764659711,11.5563404434849,11.1379491890427,559.68165392044,172.8125858356,2.72878282016013,green
3359.3,-0.002028159450852,226.564163858975,5369.62644208583,57131.86,278.103596224831,12.3697277341947,7.16823334193,29710.0,6.0,0.585466825668117,red
1174.6,0.430072936034512,239.879932654346,835.049435358558,44436.706,977.162067910886,30.8817604696717,0.253369922292,1120.0,33.8,2.9411711399276,green
863.2,-0.774356402509357,408.736083990546,342.608455887643,836.076,260.935294382385,17.8924190424767,11.2565560668,430.0,141.9,1.97728050368432,green
2254.1,1.89589036239209,184.22767165384,833.390561520754,126830.529,481.518929485954,10.2609078090225,15.4129592945,1870.0,27.1,0.887466832973247,red
2123.4,0.530500633638446,115.901458814307,958.422169034914,154494.377,333.551427560026,24.9328729971585,1.7419391523,2930.0,73.4,1.6983134187583,green
1087.4,0.264476039540699,460.700557503301,369.464470394266,2361.548,108.140204533501,5.31323293268703,26.7172397712,180.0,154.6,3.35713831921018,green
2834.4,0.270481194066607,634.551106314701,4210.40080836143,641680.996,1854.41024062696,12.2159339179068,2.05630853565,1420.0,20.2,0.287652501582923,red
2743.58432895778,1.27947543161374,317.86171563457,1311.32309154807,7652334.29270054,887.334353132935,16.1402175897467,9.79651236015841,1376.46831153084,46.3623482661,1.24047779817597,red
2733.4,0.0877454726768734,106.342876978454,855.394838764091,5170.47,203.812025285404,49.5051614578594,0.250919155551,3840.0,21.9,0.722899276779285,green
5360.5,0.31636270720879,239.601813241809,7677.39454376759,4876006.233,593.2386251817239,41.7248372408524,14.7859641354,24810.0,10.5,1.38688560495801,red
1777.1,0.069477679161795,1247.4179370199,2110.33302251853,114014.364,3142.0530226505703,9.85755513077533,2.25541407991,600.0,74.1,2.3443917035247,green
2576.5,1.0757587543432,229.531137555271,2444.94665763106,105873.624,481.117001443631,33.1898591412944,53.4124118205,2760.0,31.3,2.26169812832404,red
3212.5,4.80334784339983,373.205962609267,374.947531121211,22387.035,325.537157290455,9.19668342339894,4.49216863044,130.0,47.9,1.78010117104801,green
2786.01471352575,0.725818301152144,232.393599238749,1630.98778077022,22445664.0,607.186384930501,17.040782051434,9.48954565166331,4501.72862106614,87.4585314556,1.5034674477574,red
1110.3,12.4759352082411,138.267513052648,253.285319880105,14381.974,595.219998122606,6.00606875169065,0.0,410.0,121.9,5.05313277877071,green
943.2,0.0025729369750894,339.700283571588,2517.50357475573,324852.196,1194.68982288998,28.2891496587937,6.77727651952,3320.0,57.6,2.08652811272226,green
782.1,-0.0088956835836861,651.064348883686,310.785550455954,3619.329,192.226032156024,13.4645633578229,9.98590990921,190.0,181.4,4.10822677260982,green
763.1,1.41384459009705,587.582342831161,684.750482865031,2456.89,254.850465492682,9.81753032759875,35.9804547261,370.0,184.7,2.50343694635179,green
267.8,5.71552892996989,266.31837906149,551.688878141007,5801.194,246.261769462655,16.0257392221954,12.3998233313,310.0,231.1,3.29724264602598,green
2846.5,1.17974376780762,153.552750885193,1469.43427608146,118609.115,364.733889353363,38.9756675843574,5.15629018214,7100.0,24.2,1.30925604768848,red
1688.8,0.0665937910579783,446.765077204931,646.577990032557,2929.933,600.672878530822,34.2748710602654,6.93072613458,330.0,48.2,-2.33334188556933,green
1979.4,1.36850124213694,213.599384506252,5160.70057168733,302116.796,707.788328022605,60.3947699100017,7.99060248641,19100.0,7.8,0.985609097722597,red
5098.5,0.599651814903653,122.424205217278,3229.31722115956,58213.625,278.340705237235,19.4485988074281,21.033735478,24220.0,7.9,1.86148235924606,green
2647.7,0.0423616413870901,156.704433798828,124.190375715098,17407.249,194.988856523795,9.82758470692028,1.53797419188,320.0,125.6,2.17165978596285,green
2512.4,0.369276235084198,400.874254514035,2600.10587818697,69328.302,1261.65829853454,13.9861779981114,3.1059935368,1250.0,22.8,-0.799439899687547,red
2795.8,0.108105634208603,573.633558062063,3076.69704072663,74451.101,1355.69938107912,15.9414884266042,6.86995339102,1590.0,16.9,0.224883972052545,red
1536.9,2.15878640720373,131.319813545659,420.122764773884,8038.064,351.978832976673,26.7665227836021,9.01008081875,810.0,109.2,2.32481666550932,green
2354.5,0.294775601389327,130.329751576302,942.659701553689,230738.641,203.211611296796,35.5411632581551,11.4424983416,2740.0,52.7,1.54301420858074,green
